,timestamp,message_id,MMSI,originator,callsign,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught
0,2021-07-01T00:00:00.000Z,5,211254620,DEU,DGMG,70,34,6,3,4,1,7,2,6,0,2.4
1,2021-07-01T00:00:00.000Z,5,211222710,DEU,DKFW,52,9,18,7,2,1,6,24,23,59,4.2
2,2021-07-01T00:00:00.000Z,5,304946000,DNK,V2HG8,70,70,18,6,7,1,6,26,18,0,5.3
3,2021-07-01T00:00:00.000Z,5,261183700,POL,SR3700,90,69,15,4,5,0,9,30,0,0,3
4,2021-07-01T00:00:00.000Z,5,211470990,DEU,DG 6185,99,10,14,3,4,1,1,1,0,0,1.7
5,2021-07-01T00:00:00.000Z,5,258783000,NLD,LAFP8,90,24,97,12,12,0,6,24,4,0,6.3
6,2021-07-01T00:00:00.000Z,5,257169000,NOR,LIAS,36,20,3,4,2,1,8,31,15,0,4
7,2021-07-01T00:00:01.000Z,5,566697000,DNK,9V9822,90,5,84,61,45,1,6,30,18,0,9
8,2021-07-01T00:00:01.000Z,5,257188000,NOR,LALW,70,14,79,10,10,1,6,30,13,0,5.4
9,2021-07-01T00:00:01.000Z,5,257114000,DEU,LAWN7,70,81,14,7,7,1,7,2,8,0,5.3
10,2021-07-01T00:00:01.000Z,5,220435000,DEU,OVFE,35,24,19,3,6,1,7,7,7,7,2.7
11,2021-07-01T00:00:01.000Z,5,244186746,NLD,PE5782,70,65,8,4,4,0,7,1,12,0,1.7
12,2021-07-01T00:00:01.000Z,5,219005787,DNK,XP3136,31,4,9,2,3,1,6,20,11,30,2
13,2021-07-01T00:00:01.000Z,5,219000809,DEU,OZHF,60,12,24,6,6,1,10,23,0,0,2
14,2021-07-01T00:00:01.000Z,5,257409000,DEU,LAJF5,89,120,20,11,11,1,7,2,13,0,6.7
15,2021-07-01T00:00:01.000Z,5,244650941,NLD,PC3123,70,58,10,5,4,0,12,31,0,0,0
16,2021-07-01T00:00:01.000Z,5,565094000,DNK,9VFW7,0,25,67,9,14,1,4,7,14,0,6.9
17,2021-07-01T00:00:01.000Z,5,211255580,DNK,DJCP,60,19,29,6,9,1,11,3,10,40,1.8
18,2021-07-01T00:00:01.000Z,5,211255580,DEU,DJCP,60,19,29,6,9,1,11,3,10,40,1.8
19,2021-07-01T00:00:01.000Z,5,244870427,NOR,PDDA,84,70,25,7,6,1,7,2,6,0,6.4
20,2021-07-01T00:00:01.000Z,5,257490000,NOR,LAIW8,70,79,9,9,4,1,7,1,18,0,3.4
21,2021-07-01T00:00:01.000Z,5,257490000,SWE,LAIW8,70,79,9,9,4,1,7,1,18,0,3.4
22,2021-07-01T00:00:01.000Z,5,211663310,DEU,DB5286,79,66,14,2,6,1,6,15,15,0,2.7
23,2021-07-01T00:00:02.000Z,5,211709370,DEU,DA3580,99,13,3,2,3,1,2,13,0,0,0
24,2021-07-01T00:00:02.000Z,5,257114000,SWE,LAWN7,70,81,14,7,7,1,7,2,8,0,5.3
25,2021-07-01T00:00:02.000Z,5,211155000,DEU,DCEL,30,0,0,0,0,1,7,11,0,0,2.1
26,2021-07-01T00:00:02.000Z,5,211537930,DEU,DK6159,55,8,9,2,2,1,11,1,0,0,0
27,2021-07-01T00:00:02.000Z,5,244750001,NLD,PH7404,60,17,4,1,4,0,7,18,17,0,0.1
28,2021-07-01T00:00:02.000Z,5,245306000,DEU,PHMB,79,75,15,5,9,1,7,2,8,0,3.4
29,2021-07-01T00:00:02.000Z,5,538009231,SWE,V7A4483,89,152,31,8,24,1,7,2,8,0,11
30,2021-07-01T00:00:02.000Z,5,538009231,DNK,V7A4483,89,152,31,8,24,1,7,2,8,0,11
31,2021-07-01T00:00:02.000Z,5,219000809,DNK,OZHF,60,12,24,6,6,1,10,23,0,0,2
32,2021-07-01T00:00:02.000Z,5,211536850,DEU,DF5182,0,3,8,1,4,0,9,14,20,0,0.2
33,2021-07-01T00:00:02.000Z,5,710027950,NOR,PO2210,90,22,61,5,14,0,8,15,10,0,5
34,2021-07-01T00:00:02.000Z,5,211533370,DEU,DBEI,50,13,5,3,2,1,4,29,21,0,1.2
35,2021-07-01T00:00:02.000Z,5,211431820,DEU,DC2649,33,22,5,3,4,1,6,1,12,0,1.3
36,2021-07-01T00:00:03.000Z,5,211269690,DEU,DKJO2,40,4,15,3,4,0,6,30,18,30,2
37,2021-07-01T00:00:03.000Z,5,232003486,SWE,MACW7,30,53,22,7,8,1,12,2,5,0,6.7
38,2021-07-01T00:00:03.000Z,5,232003486,DNK,MACW7,30,53,22,7,8,1,12,2,5,0,6.7
39,2021-07-01T00:00:03.000Z,5,244620909,NLD,PC4344,37,18,29,5,5,0,7,28,14,0,2.7
40,2021-07-01T00:00:03.000Z,5,211204590,DEU,DH6000,0,12,12,3,3,1,5,21,12,34,11
41,2021-07-01T00:00:04.000Z,5,258737000,NOR,LCKH,70,14,75,6,13,1,6,30,13,13,6.2
42,2021-07-01T00:00:04.000Z,5,211219630,DEU,DCNG,79,63,12,4,8,1,6,30,13,0,3.4
43,2021-07-01T00:00:04.000Z,5,218762000,DEU,DBFX,55,23,49,6,6,1,6,24,12,40,5.2
44,2021-07-01T00:00:04.000Z,5,211376860,DEU,DFKE2,70,70,13,6,6,1,7,1,2,0,5.4
45,2021-07-01T00:00:04.000Z,5,211742130,DEU,DFOC,36,13,5,2,2,0,7,15,18,0,1.7
46,2021-07-01T00:00:04.000Z,5,257475000,NOR,LGVY,70,23,56,9,9,1,6,30,8,0,4.7
47,2021-07-01T00:00:04.000Z,5,218492000,SWE,DFWF,70,83,7,8,5,1,6,4,6,0,4.5
48,2021-07-01T00:00:04.000Z,5,218492000,DNK,DFWF,70,83,7,8,5,1,6,4,6,0,4.5
49,2021-07-01T00:00:04.000Z,5,212702000,NLD,5BPL4,70,89,6,7,7,0,6,22,19,0,3.9
50,2021-07-01T00:00:05.000Z,5,236734000,NLD,ZDRK5,59,36,57,6,12,0,6,25,4,0,5.9
51,2021-07-01T00:00:05.000Z,5,244790047,NLD,PCYX,70,13,98,12,5,0,4,23,20,0,5.4
52,2021-07-01T00:00:05.000Z,5,314431000,NLD,8PAL8,70,82,7,10,3,0,6,4,6,0,6.3
53,2021-07-01T00:00:05.000Z,5,253618000,DEU,LXTJ,33,12,76,14,8,1,5,3,3,0,5.7
54,2021-07-01T00:00:05.000Z,5,219002159,DNK,OZBN2,50,10,6,2,3,1,3,28,11,29,2.2
55,2021-07-01T00:00:05.000Z,5,304927000,SWE,V2BU1,70,81,8,6,7,1,7,1,22,0,5.6
56,2021-07-01T00:00:05.000Z,5,518807000,SWE,E5U2754,70,131,26,12,13,1,7,3,23,0,9.4
57,2021-07-01T00:00:05.000Z,5,258538000,NOR,LADO,90,20,67,12,6,1,3,21,12,34,4.5
58,2021-07-01T00:00:06.000Z,5,211471210,DEU,DH5632,90,92,8,4,5,1,7,1,11,30,0
59,2021-07-01T00:00:06.000Z,5,257952600,NOR,LECM,51,5,12,2,3,1,3,21,12,34,1
60,2021-07-01T00:00:06.000Z,5,304050982,NLD,V2IA5,80,91,17,8,10,0,7,1,9,0,6.5
61,2021-07-01T00:00:06.000Z,5,244670757,NLD,PH4159,60,30,0,3,3,0,6,13,17,0,1.2
62,2021-07-01T00:00:06.000Z,5,245241000,DEU,PILF,70,85,10,3,11,1,7,4,2,0,5.8
63,2021-07-01T00:00:07.000Z,5,211315290,DEU,DH3855,52,5,12,2,4,0,1,1,0,0,2
64,2021-07-01T00:00:07.000Z,5,355351000,BEL,H9AT,70,32,107,4,19,1,7,1,15,0,6
65,2021-07-01T00:00:07.000Z,5,311000791,SWE,C6DV2,70,119,33,18,5,1,7,3,12,0,8
66,2021-07-01T00:00:07.000Z,5,311000791,DNK,C6DV2,70,119,33,18,5,1,7,3,12,0,8
67,2021-07-01T00:00:07.000Z,5,258244000,NOR,LJIT,70,18,30,7,3,1,9,11,5,0,7
68,2021-07-01T00:00:07.000Z,5,219027995,DEU,OZCL2,70,23,140,10,11,1,7,2,4,0,6.4
69,2021-07-01T00:00:07.000Z,5,246221000,NLD,PBZF,55,5,10,2,3,0,6,8,16,0,1.1
70,2021-07-01T00:00:07.000Z,5,257609000,NOR,LFKW,30,46,40,6,12,0,3,23,9,0,7.8
71,2021-07-01T00:00:07.000Z,5,259417000,NOR,LMSC,60,42,42,10,7,1,12,31,22,0,2.5
72,2021-07-01T00:00:07.000Z,5,211279120,DEU,DIYU,30,15,9,3,4,1,1,31,0,0,4.5
73,2021-07-01T00:00:08.000Z,5,211284790,DEU,DFRO,31,40,40,3,19,1,9,20,20,0,2
74,2021-07-01T00:00:09.000Z,5,219017843,DNK,OUTT,30,50,20,7,7,1,11,17,9,0,7.7
75,2021-07-01T00:00:09.000Z,5,211207710,DEU,DBAS,51,14,14,4,3,1,1,1,0,0,2.1
76,2021-07-01T00:00:09.000Z,5,211247350,DEU,DHHJ,90,50,9,3,6,1,3,1,18,15,1.3
77,2021-07-01T00:00:09.000Z,5,304036000,NLD,V2QP6,70,76,12,8,5,0,6,25,7,0,5.5
78,2021-07-01T00:00:09.000Z,5,244236641,NLD,PA4717,70,63,10,4,5,0,6,30,20,49,0.3
79,2021-07-01T00:00:09.000Z,5,211363120,DEU,DH8468,79,39,1,4,2,0,3,14,12,0,1.2
80,2021-07-01T00:00:09.000Z,5,211284610,DEU,DHQK2,0,8,22,6,0,0,12,18,6,30,1
81,2021-07-01T00:00:10.000Z,5,211667760,DEU,DJIU2,52,16,13,7,7,1,8,11,17,0,6.6
82,2021-07-01T00:00:10.000Z,5,219017917,DEU,OUWR,60,11,27,6,6,1,6,23,20,30,2.2
83,2021-07-01T00:00:10.000Z,5,219024702,DNK,OYTW,37,18,4,4,3,1,7,20,11,10,2
84,2021-07-01T00:00:10.000Z,5,246634000,BEL,PBVT,70,127,10,11,5,1,6,28,20,30,7.9
85,2021-07-01T00:00:10.000Z,5,232031538,DNK,MIJG6,70,81,9,11,4,1,7,2,22,0,5.6
86,2021-07-01T00:00:10.000Z,5,232031538,SWE,MIJG6,70,81,9,11,4,1,7,2,22,0,5.6
87,2021-07-01T00:00:10.000Z,5,259173000,NOR,LKXK,36,22,5,5,1,1,6,30,19,0,2.8
88,2021-07-01T00:00:10.000Z,5,256396000,NLD,9HTD8,80,147,35,21,11,0,7,4,20,0,7.5
89,2021-07-01T00:00:10.000Z,5,245544000,NLD,PBBJ,30,16,5,3,2,0,6,15,16,0,1.5
90,2021-07-01T00:00:11.000Z,5,219017917,DNK,OUWR,60,11,27,6,6,1,6,23,20,30,2.2
91,2021-07-01T00:00:11.000Z,5,244660261,NLD,PD9428,0,52,8,3,4,0,9,4,0,0,1
92,2021-07-01T00:00:11.000Z,5,220259000,DNK,OVID2,52,12,18,5,6,1,10,29,4,52,4.6
93,2021-07-01T00:00:11.000Z,5,257963000,NOR,LCVG,70,30,4,5,5,1,3,21,12,34,0
94,2021-07-01T00:00:11.000Z,5,244650746,NLD,PB4177,80,34,0,3,3,0,11,13,14,0,0
95,2021-07-01T00:00:11.000Z,5,244170753,NLD,PE5553,20,124,11,2,16,0,11,7,5,0,1
96,2021-07-01T00:00:11.000Z,5,245039000,DNK,PIHD,52,8,23,7,4,1,6,28,23,0,3.6
97,2021-07-01T00:00:11.000Z,5,245039000,DEU,PIHD,52,8,23,7,4,1,6,28,23,0,3.6
98,2021-07-01T00:00:11.000Z,5,219027899,DEU,OZQS2,52,12,11,6,6,1,6,9,3,0,5
99,2021-07-01T00:00:11.000Z,5,211283410,DEU,DILC,52,13,15,3,6,1,10,10,15,0,4.5
100,2021-07-01T00:00:11.000Z,5,244620987,NLD,PH6180,90,52,8,3,4,0,7,4,22,25,0
101,2021-07-01T00:00:11.000Z,5,577452000,BEL,YJWU4,49,13,7,4,3,1,7,21,8,0,0.7
102,2021-07-01T00:00:11.000Z,5,244620654,NLD,PF9176,80,100,10,6,6,0,6,4,6,54,0
103,2021-07-01T00:00:12.000Z,5,211647900,DEU,DKFT,60,6,22,5,4,1,6,30,11,40,2
104,2021-07-01T00:00:12.000Z,5,244890644,NLD,PCMH,30,22,14,4,4,0,7,18,15,24,4.9
105,2021-07-01T00:00:12.000Z,5,231522000,NOR,OZ2158,70,79,11,7,7,1,7,1,13,0,4
106,2021-07-01T00:00:12.000Z,5,352842000,NOR,HO9830,79,14,26,0,8,1,3,21,16,0,3
107,2021-07-01T00:00:12.000Z,5,244373000,NLD,PCYM,30,25,8,3,6,0,3,8,8,0,4.6
108,2021-07-01T00:00:12.000Z,5,219025528,DNK,OYFB2,52,12,12,4,5,1,6,30,8,0,2.5
109,2021-07-01T00:00:12.000Z,5,215127000,NLD,9HA4971,70,259,75,16,27,0,7,1,12,0,13.3
110,2021-07-01T00:00:12.000Z,5,210084000,DNK,5BQB3,70,93,17,17,1,1,6,30,18,0,8.2
111,2021-07-01T00:00:12.000Z,5,244966000,NLD,PBHX,33,81,15,9,9,0,7,2,4,0,3.2
112,2021-07-01T00:00:13.000Z,5,261493000,POL,SQSU,55,12,12,2,2,1,3,20,16,0,1.5
113,2021-07-01T00:00:13.000Z,5,258487000,NOR,LDQO,70,62,23,7,9,1,6,30,4,0,7
114,2021-07-01T00:00:13.000Z,5,231847000,SWE,OZ2135,52,17,18,7,6,1,6,14,23,0,6
115,2021-07-01T00:00:13.000Z,5,244690935,NLD,PC 9412,60,24,90,10,6,0,1,15,16,0,1.7
116,2021-07-01T00:00:14.000Z,5,259001980,DNK,LANF8,89,50,20,5,7,1,6,10,19,30,4
117,2021-07-01T00:00:14.000Z,5,371278000,NOR,HO9083,51,32,8,5,4,1,6,9,12,0,4.5
118,2021-07-01T00:00:14.000Z,5,235008380,DNK,MGQK3,30,12,6,3,3,0,5,20,15,57,0
119,2021-07-01T00:00:14.000Z,5,219472000,DEU,OWMI2,90,16,7,5,3,1,5,27,13,30,1.9
120,2021-07-01T00:00:14.000Z,5,219472000,DNK,OWMI2,90,16,7,5,3,1,5,27,13,30,1.9
121,2021-07-01T00:00:14.000Z,5,215087000,DEU,9HA3757,70,183,17,16,14,1,7,2,21,30,10.7
122,2021-07-01T00:00:14.000Z,5,244740487,NLD,PE8443,80,31,8,3,3,0,10,14,21,0,2.2
123,2021-07-01T00:00:14.000Z,5,245548000,DEU,PIAB,52,16,15,4,8,1,6,6,0,0,5.9
124,2021-07-01T00:00:14.000Z,5,244630087,NLD,PC6676,90,15,0,2,3,0,6,2,11,15,1.2
125,2021-07-01T00:00:15.000Z,5,312629000,SWE,V3RM5,70,144,26,13,15,1,7,2,21,0,9.6
126,2021-07-01T00:00:15.000Z,5,312629000,DNK,V3RM5,70,144,26,13,15,1,7,2,21,0,9.6
127,2021-07-01T00:00:15.000Z,5,355351000,FRA,H9AT,70,32,107,4,19,1,7,1,15,0,6
128,2021-07-01T00:00:15.000Z,5,228401800,NLD,FMOF,70,116,284,38,24,0,7,1,14,0,12.6
129,2021-07-01T00:00:15.000Z,5,244750685,NLD,PF4872,60,14,14,4,5,0,8,8,20,30,2.4
130,2021-07-01T00:00:15.000Z,5,211795250,DNK,DIHX2,52,16,21,10,4,1,7,7,10,0,6.9
131,2021-07-01T00:00:15.000Z,5,244870932,NLD,PBFG,52,12,13,5,7,0,9,30,23,59,5.5
132,2021-07-01T00:00:15.000Z,5,229964000,NLD,9HA3754,90,25,45,7,7,0,6,29,4,0,4.9
133,2021-07-01T00:00:15.000Z,5,249577000,SWE,9HA4295,89,214,30,16,26,1,7,1,0,15,7.2
134,2021-07-01T00:00:16.000Z,5,211268070,DEU,,99,1,15,4,4,0,6,23,7,0,0.2
135,2021-07-01T00:00:16.000Z,5,257723000,DEU,3YBL,75,20,60,9,9,1,7,1,7,0,5.5
136,2021-07-01T00:00:16.000Z,5,211552710,DEU,DJFR,70,9,36,9,3,1,6,30,20,0,0.6
137,2021-07-01T00:00:16.000Z,5,311995000,SWE,C6UR3,70,22,126,10,15,1,7,2,4,0,7.5
138,2021-07-01T00:00:16.000Z,5,636019162,DEU,D5TF8,70,170,27,11,21,1,6,27,20,0,6.6
139,2021-07-01T00:00:16.000Z,5,244677000,DNK,PCVP,90,8,18,5,5,0,6,9,20,0,2.8
140,2021-07-01T00:00:16.000Z,5,244677000,DEU,PCVP,90,8,18,5,5,0,6,9,20,0,2.8
141,2021-07-01T00:00:16.000Z,5,258000000,DEU,LAND8,90,15,65,10,10,1,6,24,4,0,5
142,2021-07-01T00:00:16.000Z,5,636091788,NLD,A8SX6,70,124,15,6,15,0,7,1,16,0,7
143,2021-07-01T00:00:16.000Z,5,211169360,DEU,DA5057,70,76,10,3,6,1,5,1,19,19,3.3
144,2021-07-01T00:00:16.000Z,5,244090796,NLD,PD2749,60,11,43,8,9,0,10,8,16,0,2.5
145,2021-07-01T00:00:16.000Z,5,249577000,DNK,9HA4295,89,214,30,16,26,1,7,1,0,15,7.2
146,2021-07-01T00:00:17.000Z,5,244127869,NLD,PG4936,52,5,3,0,3,0,6,24,6,54,1.2
147,2021-07-01T00:00:17.000Z,5,211370530,DEU,DMEM,52,14,14,6,4,1,8,21,9,0,4.6
148,2021-07-01T00:00:17.000Z,5,257736000,NOR,LASE,55,31,63,17,0,1,9,2,17,37,6.5
149,2021-07-01T00:00:17.000Z,5,211298290,DEU,DB6283,90,94,16,6,6,1,6,18,19,18,0.1
150,2021-07-01T00:00:17.000Z,5,258000000,SWE,LAND8,90,15,65,10,10,1,6,24,4,0,5
151,2021-07-01T00:00:17.000Z,5,258000000,DNK,LAND8,90,15,65,10,10,1,6,24,4,0,5
152,2021-07-01T00:00:17.000Z,5,255806267,DEU,CQAS9,73,125,16,5,18,1,7,2,18,30,8
153,2021-07-01T00:00:17.000Z,5,244710442,NLD,PE8200,90,72,4,6,3,0,1,11,12,0,2.2
154,2021-07-01T00:00:17.000Z,5,219000245,DEU,OUHO2,70,45,10,4,5,1,6,30,12,0,2.7
155,2021-07-01T00:00:17.000Z,5,244150427,NLD,PB9177,52,28,5,5,4,0,12,30,16,40,1
156,2021-07-01T00:00:17.000Z,5,351047000,DEU,3FDO8,70,199,30,10,22,1,7,3,23,0,14.5
157,2021-07-01T00:00:17.000Z,5,244163000,NLD,PF7197,36,19,43,6,5,0,7,3,5,0,5.1
158,2021-07-01T00:00:18.000Z,5,220251000,DEU,OVPL,33,24,7,3,3,1,11,15,17,0,2.5
159,2021-07-01T00:00:18.000Z,5,220251000,DNK,OVPL,33,24,7,3,3,1,11,15,17,0,2.5
160,2021-07-01T00:00:18.000Z,5,257056190,NOR,LEVT,60,67,67,10,11,1,3,5,19,27,4.8
161,2021-07-01T00:00:18.000Z,5,211474890,DEU,DJ 5164,90,35,7,4,2,1,7,7,20,15,2.2
162,2021-07-01T00:00:18.000Z,5,246457000,NOR,PDBQ,70,81,8,6,6,0,6,30,23,0,4.2
163,2021-07-01T00:00:18.000Z,5,351047000,DNK,3FDO8,70,199,30,10,22,1,7,3,23,0,14.5
164,2021-07-01T00:00:18.000Z,5,209078000,NLD,5BTV4,70,124,14,6,16,0,7,3,12,0,6.1
165,2021-07-01T00:00:19.000Z,5,258008380,NOR,LH3673,79,5,10,5,5,0,1,1,0,0,0
166,2021-07-01T00:00:19.000Z,5,305425000,DEU,V2EG6,70,148,28,8,18,1,7,2,6,0,6.8
167,2021-07-01T00:00:19.000Z,5,257912700,NOR,LG8808,69,9,5,1,4,1,12,29,16,0,1
168,2021-07-01T00:00:19.000Z,5,376083000,NLD,J8B4640,70,70,10,5,6,0,7,1,22,0,3
169,2021-07-01T00:00:19.000Z,5,257369500,NOR,JXFF,52,8,19,3,5,1,7,1,0,30,5
170,2021-07-01T00:00:19.000Z,5,253366000,DEU,LXVT,90,25,115,22,22,1,6,7,8,30,6.8
171,2021-07-01T00:00:19.000Z,5,246175000,NLD,PIAA,51,16,3,3,3,0,5,10,11,15,1.5
172,2021-07-01T00:00:20.000Z,5,265795060,SWE,7SA2811,51,7,5,2,2,0,9,21,18,0,0.9
173,2021-07-01T00:00:20.000Z,5,265795060,NOR,7SA2811,51,7,5,2,2,0,9,21,18,0,0.9
174,2021-07-01T00:00:20.000Z,5,211751070,DEU,DH5291,99,10,10,2,4,1,6,30,17,30,1.4
175,2021-07-01T00:00:20.000Z,5,244750201,NLD,PH4670,70,40,9,2,3,0,12,30,0,0,0.3
176,2021-07-01T00:00:20.000Z,5,214182023,NOR,ERTW,70,38,14,4,4,1,7,1,0,0,4.2
177,2021-07-01T00:00:20.000Z,5,257027910,DEU,LFBB,83,70,14,5,9,1,7,1,9,0,5.4
178,2021-07-01T00:00:20.000Z,5,219021335,DNK,XPE7622,37,7,8,3,3,0,8,25,15,0,1.4
179,2021-07-01T00:00:20.000Z,5,211672720,DEU,DG8216,99,7,7,3,2,1,8,16,14,0,1.3
180,2021-07-01T00:00:20.000Z,5,257280400,NOR,LFZS,60,22,18,6,4,1,5,8,14,0,2.8
181,2021-07-01T00:00:20.000Z,5,244210283,NLD,PH5308,60,47,15,2,5,0,8,30,17,0,2.9
182,2021-07-01T00:00:20.000Z,5,244700523,NLD,PB7953,70,70,10,3,5,0,1,1,0,26,0
183,2021-07-01T00:00:20.000Z,5,245881000,NLD,PHTW,80,88,12,5,9,0,7,2,18,0,3
184,2021-07-01T00:00:20.000Z,5,219787000,DNK,OZRN,30,17,3,2,2,1,12,24,0,0,3.5
185,2021-07-01T00:00:21.000Z,5,211242880,DEU,DA3090,99,6,19,5,1,1,1,1,23,59,2
186,2021-07-01T00:00:21.000Z,5,636013054,NLD,A8KG7,80,204,39,21,21,0,7,1,9,0,12.6
187,2021-07-01T00:00:21.000Z,5,244650142,NLD,PC6974,37,24,15,5,3,0,7,24,12,21,2.9
188,2021-07-01T00:00:21.000Z,5,258266000,NOR,LNUJ,60,40,47,7,9,1,6,18,19,0,4
189,2021-07-01T00:00:21.000Z,5,255806263,DNK,CQAS5,89,149,34,9,23,1,7,2,20,0,8
190,2021-07-01T00:00:21.000Z,5,255806263,DEU,CQAS5,89,149,34,9,23,1,7,2,20,0,8
191,2021-07-01T00:00:21.000Z,5,255806263,SWE,CQAS5,89,149,34,9,23,1,7,2,20,0,8
192,2021-07-01T00:00:21.000Z,5,244660002,NLD,PD8686,90,98,12,7,5,0,6,15,0,0,0
193,2021-07-01T00:00:21.000Z,5,209183000,POL,5BWX4,69,25,125,17,6,1,6,30,20,35,5.9
194,2021-07-01T00:00:21.000Z,5,218172000,DEU,DFJE,70,12,68,16,3,1,6,29,17,0,2.8
195,2021-07-01T00:00:21.000Z,5,244630458,NLD,PBFE,52,8,15,7,1,0,4,18,11,30,2.2
196,2021-07-01T00:00:22.000Z,5,257616600,NOR,LFWC,60,10,6,3,3,0,11,3,15,0,1.5
197,2021-07-01T00:00:22.000Z,5,232020323,DEU,MEPW5,52,13,13,4,8,1,6,28,7,0,3
198,2021-07-01T00:00:22.000Z,5,209989000,DEU,5BNE5,70,77,13,9,5,1,6,29,1,0,3.8
199,2021-07-01T00:00:22.000Z,5,219461000,DNK,OXGA,33,63,44,9,0,1,6,30,20,0,3.8
200,2021-07-01T00:00:22.000Z,5,219461000,SWE,OXGA,33,63,44,9,0,1,6,30,20,0,3.8
201,2021-07-01T00:00:22.000Z,5,219076000,SWE,OWIM2,89,108,33,19,3,1,6,29,21,30,8.6
202,2021-07-01T00:00:22.000Z,5,257335000,NOR,LAFO8,70,20,58,9,9,1,4,10,16,0,5
203,2021-07-01T00:00:23.000Z,5,205340000,NLD,ORKJ,52,19,56,13,5,0,7,8,6,0,6.4
204,2021-07-01T00:00:23.000Z,5,259367000,NOR,JWMY,90,27,66,10,12,1,6,24,11,0,7
205,2021-07-01T00:00:23.000Z,5,219010747,DEU,OXBW2,34,39,4,4,6,1,5,24,17,0,1.2
206,2021-07-01T00:00:23.000Z,5,244140444,NLD,PA4771,80,135,0,18,0,0,7,1,21,20,0
207,2021-07-01T00:00:23.000Z,5,275482000,DNK,YLOO,70,69,12,5,6,1,7,1,10,0,2.8
208,2021-07-01T00:00:23.000Z,5,275482000,SWE,YLOO,70,69,12,5,6,1,7,1,10,0,2.8
209,2021-07-01T00:00:23.000Z,5,211534760,POL,DH8804,69,8,40,1,1,0,3,5,14,30,0.2
210,2021-07-01T00:00:23.000Z,5,219017151,NLD,OUXR2,90,10,70,9,7,0,7,2,10,0,4.9
211,2021-07-01T00:00:23.000Z,5,218824000,NLD,DJPQ2,59,44,44,9,9,0,6,23,22,0,5.5
212,2021-07-01T00:00:23.000Z,5,219661000,NLD,OXYA,30,18,7,0,7,0,10,29,8,0,5.9
213,2021-07-01T00:00:23.000Z,5,211913000,DEU,DRBD,35,27,62,11,2,6,12,31,23,59,4.6
214,2021-07-01T00:00:23.000Z,5,244700493,NLD,PD3252,70,95,15,5,7,0,5,26,17,0,3.2
215,2021-07-01T00:00:23.000Z,5,246221000,DEU,PBZF,55,5,10,2,3,1,6,8,16,0,1.1
216,2021-07-01T00:00:23.000Z,5,244770331,NLD,PF2403,60,17,5,3,1,0,2,3,12,0,1.7
217,2021-07-01T00:00:23.000Z,5,259132000,NOR,JWNI,30,50,22,6,9,1,5,30,21,0,8
218,2021-07-01T00:00:23.000Z,5,232007628,DNK,MAXR6,90,34,75,12,12,1,6,17,7,0,0
219,2021-07-01T00:00:24.000Z,5,219010747,DNK,OXBW2,34,39,4,4,6,1,5,24,17,0,1.2
220,2021-07-01T00:00:24.000Z,5,246555000,DEU,PHHC,79,95,16,7,7,1,7,3,11,0,3.8
221,2021-07-01T00:00:24.000Z,5,265588980,DNK,SLHZ,95,11,10,3,2,1,10,24,21,0,2
222,2021-07-01T00:00:24.000Z,5,265588980,SWE,SLHZ,95,11,10,3,2,1,10,24,21,0,2
223,2021-07-01T00:00:24.000Z,5,244670174,NLD,PF9271,90,33,6,5,1,0,10,8,10,30,2
224,2021-07-01T00:00:24.000Z,5,212356000,DEU,5BRQ4,70,92,15,5,11,1,6,28,12,0,5.1
225,2021-07-01T00:00:24.000Z,5,304677000,DEU,V2OS4,70,75,15,10,5,0,7,1,4,0,3.9
226,2021-07-01T00:00:24.000Z,5,219000188,DNK,OVMR,51,0,0,0,0,1,6,19,17,0,2.5
227,2021-07-01T00:00:24.000Z,5,211590200,NLD,DH0,80,95,15,3,9,0,6,30,20,0,0
228,2021-07-01T00:00:25.000Z,5,636019612,DEU,D5VH6,70,97,17,7,9,1,6,27,21,0,5
229,2021-07-01T00:00:25.000Z,5,205340000,BEL,ORKJ,52,19,56,13,5,1,7,8,6,0,6.4
230,2021-07-01T00:00:25.000Z,5,219945000,SWE,OWFU2,69,31,147,10,20,1,1,7,8,30,6.2
231,2021-07-01T00:00:25.000Z,5,219945000,DNK,OWFU2,69,31,147,10,20,1,1,7,8,30,6.2
232,2021-07-01T00:00:25.000Z,5,636017713,NLD,D5MJ4,70,208,42,17,26,0,7,6,6,0,7.5
233,2021-07-01T00:00:25.000Z,5,211172020,DEU,DF4368,55,10,6,3,2,1,2,20,15,0,1.4
234,2021-07-01T00:00:25.000Z,5,211229200,DEU,DLIT,99,41,8,6,5,1,5,26,1,0,1.3
235,2021-07-01T00:00:25.000Z,5,219355000,SWE,OYPD2,80,70,23,5,9,1,7,2,5,30,5.8
236,2021-07-01T00:00:25.000Z,5,219355000,DNK,OYPD2,80,70,23,5,9,1,7,2,5,30,5.8
237,2021-07-01T00:00:25.000Z,5,205309000,DEU,ORMP,33,36,100,24,3,1,6,22,8,0,9.8
238,2021-07-01T00:00:25.000Z,5,314019000,NOR,8PLQ,79,72,11,6,5,1,7,2,8,0,4.9
239,2021-07-01T00:00:25.000Z,5,244030325,NLD,PCCL,30,15,3,1,4,0,2,7,0,0,1.5
240,2021-07-01T00:00:25.000Z,5,258108500,NOR,LNWS,60,10,13,2,6,1,7,2,17,0,2
