,timestamp,message_id,MMSI,originator,speed,lon,lat,course
174,2021-07-01T00:00:05.000Z,18,265798280,SWE,0,12.743287,55.993723,24.3
175,2021-07-01T00:00:05.000Z,18,211456240,DEU,0,9.53207,54.21589,360
176,2021-07-01T00:00:05.000Z,18,211311470,DEU,0,9.416413,53.784717,360
177,2021-07-01T00:00:05.000Z,3,211207640,DEU,0,8.486873,53.315455,201.9
178,2021-07-01T00:00:05.000Z,1,265754450,DNK,0,12.744428,55.993288,329.1
179,2021-07-01T00:00:05.000Z,1,219573000,DEU,0,8.264167,54.800333,6
180,2021-07-01T00:00:05.000Z,3,314206000,DEU,0,9.51046,53.654672,168
181,2021-07-01T00:00:05.000Z,3,244690886,DEU,0,6.932007,53.330365,298.4
182,2021-07-01T00:00:05.000Z,1,211230440,DEU,0,7.190095,53.338858,248.7
183,2021-07-01T00:00:05.000Z,1,257267500,NOR,0,8.384403,58.246645,292.2
184,2021-07-01T00:00:05.000Z,3,211130000,DEU,0,8.584062,53.503877,0
185,2021-07-01T00:00:05.000Z,3,220204000,DNK,0.3,7.959482,56.298323,166.4
186,2021-07-01T00:00:05.000Z,3,211798120,DEU,0,7.206223,53.365197,124.7
187,2021-07-01T00:00:05.000Z,3,265540720,DNK,2.4,11.878352,57.818313,292.1
188,2021-07-01T00:00:05.000Z,18,219008177,DNK,0.1,10.924522,56.40977,360
189,2021-07-01T00:00:06.000Z,3,244150086,DNK,0,8.162327,55.408932,359.4
190,2021-07-01T00:00:06.000Z,3,231837000,SWE,0,11.795192,57.693578,85.8
191,2021-07-01T00:00:06.000Z,3,245184000,NOR,0,9.575537,59.112638,99.8
192,2021-07-01T00:00:06.000Z,3,211378190,DEU,0.1,9.985887,53.466707,212.2
193,2021-07-01T00:00:06.000Z,1,211225760,DEU,0,11.453252,53.8968,296.1
194,2021-07-01T00:00:06.000Z,1,211533590,DEU,0,10.15501,54.369977,1.3
195,2021-07-01T00:00:06.000Z,3,244650668,NLD,0,4.955608,52.38383,0.2
196,2021-07-01T00:00:06.000Z,1,244860718,NLD,0.4,5.442708,52.53376,348.5
197,2021-07-01T00:00:06.000Z,1,211246320,DEU,0,13.654417,54.149367,355.9
198,2021-07-01T00:00:06.000Z,18,258005930,NOR,0.3,10.475108,59.106363,9.4
199,2021-07-01T00:00:06.000Z,18,257985870,NOR,0,10.482235,59.819927,170.1
200,2021-07-01T00:00:06.000Z,1,211524710,DEU,0,10.354947,53.430583,360
201,2021-07-01T00:00:06.000Z,1,218515000,DEU,0,7.15512,53.62185,360
202,2021-07-01T00:00:06.000Z,1,211227550,DNK,0.1,11.191617,54.419617,197.1
203,2021-07-01T00:00:06.000Z,3,244740191,NLD,0,4.94815,52.3711,0.2
204,2021-07-01T00:00:06.000Z,1,265797590,DNK,0,12.823572,55.867907,360
205,2021-07-01T00:00:06.000Z,3,211670820,DEU,0,8.87737,53.058267,360
206,2021-07-01T00:00:06.000Z,1,249776000,SWE,11.9,10.124937,57.785203,71.5
207,2021-07-01T00:00:06.000Z,18,265812710,SWE,0,11.344288,58.349515,59.1
208,2021-07-01T00:00:06.000Z,1,244250477,NLD,0,5.438438,52.530238,0.6
209,2021-07-01T00:00:06.000Z,18,219022342,DNK,0,10.502177,57.493555,360
